date,area_type,area_code,area_name,metric,metric_name,value
2021-02-07,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,267.0
2021-02-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,284.0
2021-02-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,656.0
2021-02-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10457.0
2021-02-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,992.0
2021-02-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,492.0
2021-02-08,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,340.0
2021-02-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14370.0
2021-02-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,760.0
2021-02-09,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,305.0
2021-02-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12696.0
2021-02-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,464.0
2021-02-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,448.0
2021-02-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,848.0
2021-02-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12272.0
2021-02-10,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,331.0
2021-02-11,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,278.0
2021-02-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11637.0
2021-02-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,847.0
2021-02-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,377.0
2021-02-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,408.0
2021-02-12,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,272.0
2021-02-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10986.0
2021-02-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,907.0
2021-02-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8025.0
2021-02-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,281.0
2021-02-13,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,185.0
2021-02-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,544.0
2021-02-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,683.0
2021-02-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7781.0
2021-02-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,288.0
2021-02-14,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,243.0
2021-02-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12953.0
2021-02-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,452.0
2021-02-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,968.0
2021-02-15,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,362.0
2021-02-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,442.0
2021-02-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,920.0
2021-02-16,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,309.0
2021-02-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11268.0
2021-02-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,373.0
2021-02-17,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,322.0
2021-02-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,828.0
2021-02-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10419.0
2021-02-18,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,266.0
2021-02-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,881.0
2021-02-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10303.0
2021-02-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,343.0
2021-02-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,893.0
2021-02-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9246.0
2021-02-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,309.0
2021-02-19,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,280.0
2021-02-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7161.0
2021-02-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,665.0
2021-02-20,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,220.0
2021-02-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,267.0
2021-02-21,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,181.0
2021-02-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,610.0
2021-02-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7033.0
2021-02-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,274.0
2021-02-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,336.0
2021-02-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,790.0
2021-02-22,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,252.0
2021-02-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10279.0
2021-02-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8536.0
2021-02-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,693.0
2021-02-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,288.0
2021-02-23,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,246.0
2021-02-24,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,260.0
2021-02-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7621.0
2021-02-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,264.0
2021-02-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,702.0
2021-02-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,225.0
2021-02-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6934.0
2021-02-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,633.0
2021-02-25,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,232.0
2021-02-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,526.0
2021-02-26,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,171.0
2021-02-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5883.0
2021-02-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,202.0
2021-02-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4254.0
2021-02-27,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,138.0
2021-02-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,418.0
2021-02-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,139.0
2021-02-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,431.0
2021-02-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4112.0
2021-02-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,207.0
2021-02-28,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,123.0
2021-03-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6215.0
2021-03-01,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,178.0
2021-03-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,555.0
2021-03-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,244.0
2021-03-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,237.0
2021-03-02,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,209.0
2021-03-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5950.0
2021-03-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,522.0
2021-03-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5305.0
2021-03-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,496.0
2021-03-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,209.0
2021-03-03,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,162.0
2021-03-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5011.0
2021-03-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,199.0
2021-03-04,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,164.0
2021-03-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,563.0
2021-03-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4728.0
2021-03-05,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,141.0
2021-03-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,467.0
2021-03-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,131.0
2021-03-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,169.0
2021-03-06,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,143.0
2021-03-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3832.0
2021-03-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,484.0
2021-03-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,436.0
2021-03-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,146.0
2021-03-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3677.0
2021-03-07,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,151.0
2021-03-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,594.0
2021-03-08,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,220.0
2021-03-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,258.0
2021-03-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5818.0
2021-03-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,658.0
2021-03-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5488.0
2021-03-09,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,177.0
2021-03-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,165.0
2021-03-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5222.0
2021-03-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,628.0
2021-03-10,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,198.0
2021-03-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,202.0
2021-03-11,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,192.0
2021-03-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,228.0
2021-03-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,665.0
2021-03-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4848.0
2021-03-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,206.0
2021-03-12,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,160.0
2021-03-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4767.0
2021-03-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,584.0
2021-03-13,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,133.0
2021-03-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,466.0
2021-03-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3592.0
2021-03-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,190.0
2021-03-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,3707.0
2021-03-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,159.0
2021-03-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,447.0
2021-03-14,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,112.0
2021-03-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,688.0
2021-03-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5643.0
2021-03-15,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,176.0
2021-03-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,196.0
2021-03-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4933.0
2021-03-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,575.0
2021-03-16,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,172.0
2021-03-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,183.0
2021-03-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,183.0
2021-03-17,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,144.0
