date,area_type,area_code,area_name,metric,metric_name,value
2022-03-16,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,2036.0
2022-03-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,2306.0
2022-03-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,13458.0
2022-03-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,67687.0
2022-03-17,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1670.0
2022-03-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,2075.0
2022-03-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,11421.0
2022-03-18,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1704.0
2022-03-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1810.0
2022-03-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,61904.0
2022-03-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,9867.0
2022-03-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,55211.0
2022-03-19,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1645.0
2022-03-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1399.0
2022-03-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,9162.0
2022-03-20,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,2173.0
2022-03-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,66907.0
2022-03-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1465.0
2022-03-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,10509.0
2022-03-21,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,2835.0
2022-03-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,2898.0
2022-03-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,13646.0
2022-03-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,89907.0
2022-03-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,2502.0
2022-03-22,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,2404.0
2022-03-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,12344.0
2022-03-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,81845.0
2022-03-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,77600.0
2022-03-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,11771.0
2022-03-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,2489.0
2022-03-23,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,2325.0
2022-03-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,2063.0
2022-03-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,10388.0
2022-03-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,68604.0
2022-03-24,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1850.0
2022-03-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1923.0
2022-03-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,60256.0
2022-03-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,8819.0
2022-03-25,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1432.0
2022-03-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,51776.0
2022-03-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1288.0
2022-03-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,7218.0
2022-03-26,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1174.0
2022-03-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,58000.0
2022-03-27,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1338.0
2022-03-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1173.0
2022-03-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,7825.0
2022-03-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,78909.0
2022-03-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,10261.0
2022-03-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1957.0
2022-03-28,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1730.0
2022-03-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,9750.0
2022-03-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,67441.0
2022-03-29,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1462.0
2022-03-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1473.0
2022-03-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,62750.0
2022-03-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1380.0
2022-03-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,8144.0
2022-03-30,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1369.0
2022-03-31,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,1025.0
2022-03-31,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1115.0
2022-03-31,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,45879.0
2022-03-31,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,6772.0
2022-04-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,524.0
2022-04-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,5611.0
2022-04-01,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,985.0
2022-04-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,40342.0
2022-04-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,318.0
2022-04-02,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,809.0
2022-04-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,31609.0
2022-04-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,4856.0
2022-04-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,5320.0
2022-04-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,256.0
2022-04-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,35606.0
2022-04-03,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,997.0
2022-04-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,473.0
2022-04-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,45140.0
2022-04-04,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1321.0
2022-04-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,6793.0
2022-04-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,463.0
2022-04-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,7014.0
2022-04-05,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1231.0
2022-04-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,40393.0
2022-04-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,367.0
2022-04-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,36891.0
2022-04-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,6421.0
2022-04-06,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,1071.0
2022-04-07,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,949.0
2022-04-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,341.0
2022-04-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,5674.0
2022-04-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,31745.0
2022-04-08,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,678.0
2022-04-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,27391.0
2022-04-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,314.0
2022-04-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,4605.0
2022-04-09,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,588.0
2022-04-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,4088.0
2022-04-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,196.0
2022-04-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,23013.0
2022-04-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,207.0
2022-04-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,25641.0
2022-04-10,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,715.0
2022-04-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,4389.0
2022-04-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,30597.0
2022-04-11,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,909.0
2022-04-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,5546.0
2022-04-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,319.0
2022-04-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,277.0
2022-04-12,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,808.0
2022-04-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,27382.0
2022-04-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,5304.0
2022-04-13,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,784.0
2022-04-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,25507.0
2022-04-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,5140.0
2022-04-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,254.0
2022-04-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,21434.0
2022-04-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,4320.0
2022-04-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,233.0
2022-04-14,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,652.0
2022-04-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3633.0
2022-04-15,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,528.0
2022-04-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,150.0
2022-04-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,17306.0
2022-04-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,140.0
2022-04-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3224.0
2022-04-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16091.0
2022-04-16,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,470.0
2022-04-17,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,413.0
2022-04-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3302.0
2022-04-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16262.0
2022-04-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,167.0
2022-04-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,184.0
2022-04-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,20566.0
2022-04-18,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,591.0
2022-04-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3882.0
2022-04-19,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,719.0
2022-04-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,20595.0
2022-04-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,214.0
2022-04-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,4244.0
2022-04-20,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,682.0
2022-04-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,163.0
2022-04-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,16973.0
2022-04-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3639.0
2022-04-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3186.0
2022-04-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,136.0
2022-04-21,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,622.0
2022-04-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,14520.0
2022-04-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,154.0
2022-04-22,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,475.0
2022-04-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,12526.0
2022-04-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2548.0
2022-04-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,112.0
2022-04-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10573.0
2022-04-23,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,385.0
2022-04-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2140.0
2022-04-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11866.0
2022-04-24,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,437.0
2022-04-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,109.0
2022-04-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2302.0
2022-04-25,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,454.0
2022-04-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,148.0
2022-04-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,13404.0
2022-04-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,3103.0
2022-04-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,150.0
2022-04-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11293.0
2022-04-26,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,371.0
2022-04-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2746.0
2022-04-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10120.0
2022-04-27,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,360.0
2022-04-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,115.0
2022-04-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2460.0
2022-04-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,138.0
2022-04-28,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,297.0
2022-04-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9056.0
2022-04-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,2117.0
2022-04-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,92.0
2022-04-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1647.0
2022-04-29,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,281.0
2022-04-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7992.0
2022-04-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,73.0
2022-04-30,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,203.0
2022-04-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1215.0
2022-04-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6863.0
2022-05-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,76.0
2022-05-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,997.0
2022-05-01,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,243.0
2022-05-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7718.0
2022-05-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,10343.0
2022-05-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,80.0
2022-05-02,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,308.0
2022-05-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1176.0
2022-05-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,11155.0
2022-05-03,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1636.0
2022-05-03,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,154.0
2022-05-03,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,373.0
2022-05-04,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1422.0
2022-05-04,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,9783.0
2022-05-04,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,123.0
2022-05-04,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,344.0
2022-05-05,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1210.0
2022-05-05,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8592.0
2022-05-05,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,306.0
2022-05-05,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,113.0
2022-05-06,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,261.0
2022-05-06,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7518.0
2022-05-06,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1047.0
2022-05-06,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,128.0
2022-05-07,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,69.0
2022-05-07,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,253.0
2022-05-07,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6354.0
2022-05-07,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,841.0
2022-05-08,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1018.0
2022-05-08,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,321.0
2022-05-08,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,59.0
2022-05-08,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7664.0
2022-05-09,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1355.0
2022-05-09,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,99.0
2022-05-09,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8876.0
2022-05-09,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,372.0
2022-05-10,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,333.0
2022-05-10,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,90.0
2022-05-10,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1171.0
2022-05-10,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,8154.0
2022-05-11,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,289.0
2022-05-11,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,78.0
2022-05-11,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7265.0
2022-05-11,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1093.0
2022-05-12,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,990.0
2022-05-12,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,62.0
2022-05-12,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,214.0
2022-05-12,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6376.0
2022-05-13,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5794.0
2022-05-13,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,213.0
2022-05-13,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,868.0
2022-05-13,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,67.0
2022-05-14,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,46.0
2022-05-14,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,740.0
2022-05-14,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,195.0
2022-05-14,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5139.0
2022-05-15,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,922.0
2022-05-15,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,40.0
2022-05-15,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6730.0
2022-05-15,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,281.0
2022-05-16,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,67.0
2022-05-16,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1111.0
2022-05-16,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,7883.0
2022-05-16,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,356.0
2022-05-17,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,318.0
2022-05-17,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1062.0
2022-05-17,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,73.0
2022-05-17,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6833.0
2022-05-18,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,68.0
2022-05-18,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,266.0
2022-05-18,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,912.0
2022-05-18,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6392.0
2022-05-19,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,794.0
2022-05-19,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,51.0
2022-05-19,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5785.0
2022-05-19,nation,N92000002,Northern Ireland,newCasesBySpecimenDate,New cases by specimen date,190.0
2022-05-20,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5049.0
2022-05-20,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,745.0
2022-05-20,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,27.0
2022-05-21,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,747.0
2022-05-21,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,29.0
2022-05-21,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4243.0
2022-05-22,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,30.0
2022-05-22,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5151.0
2022-05-22,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,816.0
2022-05-23,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,6248.0
2022-05-23,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1013.0
2022-05-23,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,52.0
2022-05-24,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,54.0
2022-05-24,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1032.0
2022-05-24,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5593.0
2022-05-25,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,55.0
2022-05-25,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1049.0
2022-05-25,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5189.0
2022-05-26,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,899.0
2022-05-26,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4819.0
2022-05-26,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,35.0
2022-05-27,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,45.0
2022-05-27,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,870.0
2022-05-27,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4494.0
2022-05-28,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4153.0
2022-05-28,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,808.0
2022-05-28,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,27.0
2022-05-29,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,4687.0
2022-05-29,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,959.0
2022-05-29,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,34.0
2022-05-30,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1154.0
2022-05-30,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5928.0
2022-05-30,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,33.0
2022-05-31,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1329.0
2022-05-31,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5734.0
2022-05-31,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,30.0
2022-06-01,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,54.0
2022-06-01,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1246.0
2022-06-01,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5711.0
2022-06-02,nation,W92000004,Wales,newCasesBySpecimenDate,New cases by specimen date,27.0
2022-06-02,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5081.0
2022-06-02,nation,S92000003,Scotland,newCasesBySpecimenDate,New cases by specimen date,1101.0
2022-06-03,nation,E92000001,England,newCasesBySpecimenDate,New cases by specimen date,5581.0
