"","week","ac_week","season","ili","inf_A","inf_B","inf_all","inf_neg","inf_H3N2","inf_H1N1","inf_A_ns","num_spec","pn","pn_lb","pn_ub","pp","pp_lb","pp_ub","pA","pA_lb","pA_ub","pB","pB_lb","pB_ub","pH3","pH3_lb","pH3_ub","pH1","pH1_lb","pH1_ub"
"133",2018-04-23,1,1,14552,582,1293,1875,18481,53,56,473,20356,0.907889565730006,0.903814620023033,0.911809640245893,0.0921104342699941,0.0881903597541071,0.0961853799769673,0.0285910787974062,0.026365526053487,0.0309964276967397,0.0635193554725879,0.060226600271547,0.0669780264927506,0.0139108880243465,0.0110378103736678,0.0171572638287616,0.0146435768279051,0.011739081539791,0.0177446684586162
"134",2018-04-30,1,1,13291,419,898,1317,16609,31,40,348,17926,0.926531295325226,0.922591339722858,0.930287148505506,0.0734687046747741,0.0697128514944944,0.0774086602771424,0.0233738703559076,0.0212355188410836,0.0257190282337586,0.0500948343188665,0.0469697448051158,0.0534143906540564,0.0102387450087851,0.00766580900130922,0.0131098502973076,0.0131314121038062,0.0103542552791266,0.0162913951922478
"135",2018-05-07,1,1,11619,227,549,776,14801,20,16,191,15577,0.950182962059447,0.946620819120669,0.953521035492518,0.0498170379405534,0.0464789645074824,0.0533791808793312,0.0145727675418887,0.0127769574342449,0.016612016012541,0.0352442703986647,0.0324303880544157,0.0382898619463873,0.00809245129446218,0.00563138704371857,0.010857279537508,0.00645284030767997,0.00425325203226437,0.0091931185214804
"136",2019-04-08,1,1,27854,4087,714,4801,28950,660,217,3210,33751,0.857752362892951,0.853970102905481,0.861452871430396,0.142247637107049,0.138547128569604,0.146029897094519,0.121092708364197,0.117640682346661,0.124631344265146,0.0211549287428521,0.0196590477937588,0.0227608503092402,0.0911251220684829,0.0866168125728237,0.0954357283494177,0.0298958891187296,0.0265133519092975,0.033545521366303
"137",2019-04-15,1,1,23147,2382,605,2987,26442,354,130,1898,29429,0.898501478133814,0.89498181424411,0.901916608186341,0.101498521866186,0.0980833918136592,0.10501818575589,0.0809405688266676,0.0778621687132106,0.0841289532055497,0.0205579530395188,0.0189818826572966,0.0222604836949833,0.0592061913750863,0.0552862907363786,0.0631237088778741,0.0216935427902414,0.0182739887771122,0.0252638236267733
"138",2019-04-22,1,1,20610,1337,528,1865,24025,218,87,1032,25890,0.927964465044419,0.924731518119606,0.931069652905528,0.0720355349555813,0.0689303470944719,0.075268481880394,0.0516415604480494,0.0489929445523759,0.0544241607231687,0.0203939745075319,0.0187235670943051,0.0222082797518585,0.0368798683111951,0.0337322788131669,0.0401838101857975,0.0147337890320984,0.01202155948,0.0175949295789038
"139",2019-04-29,1,1,18864,863,396,1259,19889,158,65,640,21148,0.940467183658029,0.937173178133788,0.943600014016248,0.0595328163419709,0.0563999859837516,0.0628268218662123,0.0408076413845281,0.0382006035587623,0.0435829482581394,0.0187251749574428,0.0169612193154099,0.0206662020682945,0.0288235390210203,0.0258413836887887,0.0318814221252617,0.0119385506825927,0.00954589929037469,0.0145786145462578
"140",2019-05-06,1,1,17107,557,347,904,17621,94,45,418,18525,0.951201079622132,0.947976159495735,0.954237284140459,0.0487989203778677,0.0457627158595407,0.0520238405042649,0.0300674763832659,0.0276781453116561,0.0326538000283718,0.0187314439946019,0.0168509602725304,0.0208142389687531,0.0203798031433897,0.0175587373865125,0.0234709856776329,0.00975741195862852,0.00729100488797356,0.0124137300948099
"141",2020-04-06,1,1,24974,106,50,156,20437,0,28,78,20593,0.992424610304472,0.991118933105275,0.993542851710318,0.00757538969552761,0.00645714828968202,0.0088810668947255,0.0051473801777303,0.00423605207329284,0.0062478602354074,0.00242800951779731,0.00182136953987666,0.0032268916389352,0,0,0,0.00514654472458815,0.00423442203919639,0.00612463590842899
"142",2020-04-13,1,1,18274,77,37,114,15213,0,19,58,15327,0.992562145233901,0.991037486504685,0.993834065818498,0.00743785476609904,0.00616593418150184,0.00896251349531499,0.00502381418411953,0.00399282365014414,0.00631004247520388,0.00241404058197951,0.00172454463010087,0.00336323467685545,0,0,0,0.00500451606332979,0.00401736276872278,0.00611397251294543
"143",2020-04-20,1,1,15164,46,12,58,13582,0,26,20,13640,0.99574780058651,0.994466206652967,0.996740942293654,0.00425219941348974,0.00325905770634573,0.00553379334703324,0.00337243401759531,0.00249805699426606,0.00453689259531863,0.000879765395894428,0.000476764365938999,0.00158375171189922,0,0,0,0.00336962842428201,0.00248156971909383,0.00445326468110983
"144",2020-04-27,1,1,12821,43,11,54,10956,0,23,20,11010,0.995095367847411,0.99355525733945,0.996278201872144,0.00490463215258856,0.00372179812785595,0.00644474266055018,0.003905540417802,0.00286223294733808,0.00530824893157012,0.000999091734786558,0.000525568784746109,0.00184639648273688,0,0,0,0.00394010120435278,0.00281076447856355,0.00506706154587647
"145",2020-05-04,1,1,11058,41,17,58,9492,1,26,14,9550,0.993926701570681,0.992098622490151,0.995344343332318,0.00607329842931937,0.00465565666768213,0.00790137750984853,0.00429319371727749,0.00312196334377715,0.00587878932460665,0.00178010471204188,0.0010715679840628,0.00291343545368414,0.000160930037246805,4.89668267356806e-06,0.000563697663899663,0.00411915818806284,0.00295155587085495,0.00559142026481035
"146",2021-08-09,1,1,40062,11,11,22,50755,1,0,10,50778,0.999566741502225,0.999332202749184,0.999721674553299,0.000433258497774627,0.000278325446701195,0.000667797250816331,0.000216629248887313,0.00011394349395453,0.000400507937259365,0.000216629248887313,0.00011394349395453,0.000400507937259365,0.000220094787916207,0.00010905597113608,0.000356542896175233,0,0,0
"147",2021-08-16,1,1,42602,18,10,28,54621,3,0,15,54649,0.999487639298066,0.999248781583168,0.999652951152961,0.000512360701934162,0.000347048847039411,0.000751218416831917,0.000329374736957675,0.000201287232913152,0.000531820550570774,0.000182985964976486,9.29909351633968e-05,0.00034865969255495,0.000327787000373693,0.000192966150884835,0.000495438165921948,0,0,0
"148",2021-08-23,1,1,42788,19,14,33,63588,0,1,18,63621,0.999481303343236,0.999262499517264,0.999637152045785,0.000518696656764276,0.000362847954214626,0.000737500482735709,0.000298643529652159,0.000185081142669126,0.000475992791844641,0.000220053127112117,0.000125239676139922,0.000379198107585517,0,0,0,0.000300076006972494,0.000180849754528986,0.000451888211392302
"149",2021-08-30,1,1,40537,22,15,37,65131,0,0,22,65168,0.999432236680579,0.999208671827432,0.99959448639343,0.000567763319420575,0.000405513606570059,0.000791328172567953,0.000337589000736558,0.000216864563863614,0.000520353865403741,0.000230174318684017,0.000133723700214006,0.000389304363495609,0.000173373352919134,0,0.000464790298281617,0.000162026302489092,0,0.000456951350444219
"150",2021-09-06,1,1,39210,17,10,27,56623,0,0,17,56650,0.999523389232127,0.999296175828687,0.999679592431575,0.000476610767872904,0.000320407568424876,0.000703824171313537,0.00030008826125331,0.000180606097793066,0.000491415657447122,0.000176522506619594,8.97062057834275e-05,0.00033634548054739,0.000153462207880342,0,0.00043413970157507,0.00015075230515358,0,0.000440536261188863
